filename,Numeric numbers,mean_r,mean_g,mean_b,median_r,median_g,median_b,mean_h,mean_s,mean_v,median_h,median_s,median_v,mean_gray,median_gray,contrast,energy,homogeneity,entropy,RI,CI,HI,SI,lab_L,lab_a,lab_b,luv_L,luv_u,luv_v,xyz_X,xyz_Y,xyz_Z,image_path,image_no,soc,moisture,soil_type,Mahalanobis_Distance
6.jpg,6,162.9836177,142.3091119,99.47112165,163.0,143.0,100,20.2496014,102.0948461,162.9836177,20,99,163.0,0.563191472,0.564421961,811.3686339,0.011313879,0.044731175,13.30445934,1.655234064,0.658256742,1.965774136,2.193528626,60.00954324,1.442081998,25.68159375,60.00954324,15.82543867,32.19006209,0.270951146,0.281339299,0.159225604,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/6.jpg,6,1.22,13.5,1,4.870310878380805
266.jpg,266,165.0561424,142.7078284,96.32720823,175.0,151.0,102,20.22666215,124.9063098,165.0563616,20,106,175.0,0.565148245,0.597967059,4050.63543,0.006078528,0.026972626,14.98335925,1.587949625,0.38158381,2.00967526,1.422417432,60.26133281,1.724420899,27.77589065,60.26133281,17.22560098,34.42813269,0.274343489,0.284144468,0.151817388,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/266.jpg,266,2.5,7.68,3,4.361507347912864
480.jpg,480,110.0531928,90.32633131,66.63195552,107.0,87.0,63,16.33842873,117.5130341,110.0531928,17,104,107.0,0.36396049,0.351057255,2469.992233,0.007603338,0.02583741,14.35761471,1.54737893,0.371627925,2.705617988,0.786887359,39.72708747,4.364643115,16.71129621,39.72708747,13.96582904,18.60202498,0.111230836,0.110872814,0.068051454,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/480.jpg,480,2.05,77.01,1,5.224826571780541
495.jpg,495,125.5523956,112.5250917,92.58378508,124.0,111.0,92,18.27070711,76.99447943,125.5537309,18,68,124.0,0.446492649,0.441920392,2274.164278,0.007372877,0.027238649,14.47158852,1.76983367,0.321074135,2.315143805,0.746220324,48.12070892,1.681650008,12.94855456,48.12070892,9.199675428,16.10176349,0.163479302,0.168896628,0.126554669,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/495.jpg,495,2.66,65.56,1,4.427081657594784
11.jpg,11,150.7805724,139.4445751,123.9989636,155.0,144.0,128,17.41107302,54.15603077,150.7835021,17,45,155.0,0.551920964,0.569661176,2661.37504,0.006606736,0.027828595,14.77236308,2.054358135,0.269885757,2.541745334,0.604913626,58.61001589,1.544412824,9.790854304,58.61001589,7.764245388,13.02560627,0.256565216,0.266083185,0.228473536,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/11.jpg,11,4.43,69.63,1,6.841252757976488
684.jpg,684,128.7547632,105.9455716,70.76136001,132.0,109.0,73,18.12629544,126.3526985,128.7547632,18,114,132.0,0.424532326,0.436706667,1592.932475,0.008558116,0.034115473,14.07194191,1.669150608,0.667796262,2.319685124,1.484806482,46.17383018,3.967933375,23.13058819,46.17383018,16.99673201,26.37365468,0.152945498,0.153974535,0.080858585,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/684.jpg,684,2.77,5.18,2,4.187636098716944
694.jpg,694,145.9784957,122.2623565,93.08244978,152.0,128.0,98,16.50546078,104.6664142,145.978695,17,91,152.0,0.490973195,0.512339608,2708.36475,0.007047789,0.02503694,14.5954644,1.634415629,0.566792523,2.683221005,1.36710463,52.82373398,4.759673226,19.41117319,52.82373398,17.05797845,23.50109157,0.208217564,0.208853004,0.133066084,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/694.jpg,694,2.05,27.75,1,4.406563726680269
698.jpg,698,141.8853237,131.9861886,113.0349171,145.0,135.0,116,19.85728237,56.25283004,141.900012,19,51,145.0,0.520483797,0.53379451,1621.206738,0.008915376,0.0341118,14.00929383,1.878007408,0.318873623,2.069506656,0.947219407,55.51552154,0.437826339,11.59280494,55.51552154,7.109504623,15.32233437,0.223673529,0.234329498,0.189733548,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/698.jpg,698,1.75,39.6,1,5.505672711804362
535.jpg,535,116.4238879,101.6956114,84.40294165,115.0,100.0,83,16.34972895,81.48413584,116.4248246,17,71,115.0,0.406190466,0.399284706,2193.504404,0.00769039,0.027505148,14.33885958,2.682805771,0.346666588,2.753211911,0.647659004,43.99104582,2.914595191,11.94652562,43.99104582,10.11391919,14.29426183,0.135964956,0.138320112,0.104216973,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/535.jpg,535,2.66,60.57,1,7.001453720454422
18.jpg,18,170.7757494,150.2959782,115.7334582,178.0,157.0,121,18.83529974,89.69102758,170.7757494,19,81,178.0,0.596690086,0.622992549,2096.058977,0.007556493,0.030935187,14.44932319,1.826070843,0.38890096,2.192159327,1.33586119,63.17385386,2.301060469,21.04492444,63.17385386,15.04517697,27.22835647,0.308365141,0.317959194,0.209500065,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/18.jpg,18,1.31,34.31,1,5.391099186365886
290.jpg,290,123.6392498,105.9083825,74.82334184,119.0,101.0,69,19.03784678,122.6303611,123.6396684,19,106,119.0,0.42131357,0.403169412,3487.221352,0.006397746,0.021174304,14.82055006,1.711810326,0.36629247,2.187069051,0.998984775,45.70760962,2.217608013,20.06563742,45.70760962,13.15079339,23.51925523,0.146689263,0.150536635,0.087560234,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/290.jpg,290,1.92,45.85,2,5.100490884612895
343.jpg,343,167.1111288,142.0786631,88.79980469,170.0,145.0,91,20.56849888,126.1214525,167.1111288,21,118,170.0,0.56296728,0.573627059,1739.866352,0.008455744,0.031809089,14.10450582,1.625302397,0.607293029,1.9420856,2.444286312,60.17341196,2.126345588,31.79027198,60.17341196,19.58957845,38.45741661,0.274400669,0.28316284,0.134247079,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/343.jpg,343,2.5,1.76,3,3.950599202997596
523.jpg,523,140.1772561,113.130102,80.59331154,142.0,115.0,82,16.3969029,119.4102958,140.1772561,16,108,142.0,0.456987136,0.46275098,2268.295524,0.007699413,0.026762507,14.3509491,1.759035612,0.752495968,2.679138963,1.612643925,49.51928634,5.966315594,22.07144472,49.51928634,19.7527782,25.58864857,0.182351948,0.180191171,0.10220194,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/523.jpg,523,2.07,61.42,1,6.23796437527593
705.jpg,705,91.2027264,71.01508689,43.21035953,92.0,72.0,44,17.27469308,143.0417132,91.2027264,17,134,92.0,0.287451919,0.291653333,720.7200512,0.013428099,0.04781661,12.86518124,1.865890989,0.213835398,2.472299984,0.437748641,31.62235689,4.601043265,19.93770808,31.62235689,14.4830159,19.69204885,0.070287547,0.069192447,0.03270458,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/705.jpg,705,1.59,29.25,1,7.380574883461115
479.jpg,479,123.4746492,105.1321349,70.7383809,123.0,105.0,70,19.52455357,111.5287588,123.4746492,19,109,123.0,0.417843645,0.416585882,561.7278587,0.015500829,0.052262129,12.4393705,1.639841654,0.521914623,2.069428804,0.727646137,45.39822713,2.09160078,22.03038968,45.39822713,13.80885718,25.47480545,0.144307399,0.148283738,0.080176498,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/479.jpg,479,2.77,0.0,2,6.621365537499986
641.jpg,641,149.5715681,130.4421835,103.0601483,151.0,131.0,103,17.64209981,82.84470663,149.5766103,17,81,151.0,0.519736992,0.522758039,1177.105341,0.010398756,0.038676193,13.59179952,1.775483329,0.669107544,2.397719066,1.757767961,55.59171379,2.956070453,17.52055908,55.59171379,13.73264269,22.04853816,0.229918656,0.235079257,0.161704905,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/641.jpg,641,2.51,1.33,2,5.458841693425794
158.jpg,158,137.7577129,118.6651786,85.92946827,138.0,119.0,86,18.90120775,107.084383,137.7577129,19,97,138.0,0.472008225,0.472871765,2059.624359,0.007436284,0.028817769,14.44716014,1.804273632,0.497543769,2.179365123,1.36123476,50.88346869,2.388129765,20.7700067,50.88346869,14.1651201,25.13962936,0.186753658,0.19168247,0.115028104,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/158.jpg,158,3.11,23.27,1,2.6334628109557414
219.jpg,219,156.8299984,138.7041813,105.8496692,163.0,144.0,109,19.27814094,100.6278101,156.8305564,19,83,163.0,0.549753361,0.569515294,3348.44769,0.006129396,0.029404361,14.96703421,1.709696829,0.336388267,2.151312512,1.053060573,58.57333243,1.696935437,20.10930094,58.57333243,13.41417617,25.66819705,0.256551887,0.265690903,0.173677628,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/219.jpg,219,2.29,13.35,2,4.130569244792194
321.jpg,321,108.2202049,87.31572864,52.23469388,106.0,86.0,50,18.74912309,142.4910515,108.2202049,19,135,106.0,0.349916028,0.343325686,1276.40611,0.010245059,0.036718372,13.6103936,1.86868355,0.384105172,2.203524921,0.799176741,38.41113648,3.620930713,23.52193384,38.41113648,15.65056208,24.87872119,0.102704486,0.103202311,0.047266951,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/321.jpg,321,1.92,14.31,2,6.098155920388834
497.jpg,497,110.419603,101.9396126,87.32108976,110.0,101.0,87,19.1724729,61.28828524,110.419603,19,53,110.0,0.40269653,0.401041569,1726.105982,0.008429719,0.032592147,14.12579995,1.836068603,0.203559601,2.180465297,0.486188823,43.54610639,0.696231787,9.485814101,43.54610639,5.924746236,11.76594074,0.12961462,0.135265219,0.1101125,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/497.jpg,497,2.66,65.56,1,5.394452269575915
143.jpg,143,154.6189214,129.4449936,81.40583147,155.0,130.0,82,19.76558514,129.0719667,154.6189214,20,121,155.0,0.515022862,0.516797647,1931.461103,0.008076235,0.028513916,14.22376804,2.12708749,0.674189688,2.049900773,1.94440503,55.43132484,3.026457398,29.54423996,55.43132484,19.45196136,34.95649601,0.228546614,0.233502829,0.111655879,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/143.jpg,143,1.32,1.81,1,3.8935363052794543
508.jpg,508,109.1168088,94.28366151,71.82023278,108.0,93.0,71,18.07292331,96.07308275,109.1168088,18,88,108.0,0.375749381,0.370955686,1425.66682,0.009411503,0.03330653,13.81598479,1.567955051,0.314367553,2.327048698,0.677667634,40.86519054,2.283750172,15.10167273,40.86519054,10.5612407,17.48819832,0.115129626,0.11780549,0.077658647,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/508.jpg,508,1.27,60.16,1,3.5327347014548742
566.jpg,566,137.1435547,115.1394093,88.3420161,139.0,117.0,90,16.50281011,96.3885523,137.1443718,16,91,139.0,0.462287051,0.468942353,1327.842969,0.009792683,0.036235619,13.73570349,1.523846133,0.734240338,2.65107304,1.438612738,49.8997439,4.470837719,18.04807205,49.8997439,15.72812302,21.62282334,0.182626062,0.183348437,0.118813151,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/566.jpg,566,2.05,33.5,1,4.779973652974046
200.jpg,200,124.3194356,111.4128468,84.44965721,124.0,111.0,84,20.38787468,93.10245934,124.3194356,20,82,124.0,0.440044906,0.439326667,1938.503183,0.007568734,0.029154838,14.35035569,1.735880073,0.312692095,1.964248644,0.969853529,47.51534056,0.602663669,16.87495398,47.51534056,9.609506829,20.6964435,0.157059879,0.164157952,0.10818945,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/200.jpg,200,6.72,0.99,1,5.665833436050971
440.jpg,440,143.8972218,120.6341478,79.08902663,142.0,118.0,77,19.09903141,121.8092714,143.8972218,19,117,142.0,0.480714305,0.471985882,1961.61411,0.008974317,0.028971934,13.9629333,1.404403711,0.778530179,2.123002626,1.511491815,51.91943709,3.102746576,26.12364855,51.91943709,17.70219348,30.75959506,0.196916676,0.200728143,0.102492272,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/440.jpg,440,2.07,0.0,1,4.440371038211602
298.jpg,298,96.83484136,85.39413265,59.89391342,97.0,85.0,60,20.93508849,104.5763114,96.83484136,21,98,97.0,0.337202814,0.336845098,725.0122918,0.012911527,0.050440522,13.0225553,1.460716458,0.145611837,1.902083381,0.394401084,36.77510971,0.457521421,16.60385678,36.77510971,8.488295482,18.6276029,0.090047093,0.094170194,0.056023945,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/298.jpg,298,2.05,27.86,2,6.570651668334307
56.jpg,56,142.8477958,125.8485332,91.68859614,145.0,128.0,94,19.9256816,97.36595185,142.8477958,20,90,145.0,0.498031157,0.506781961,1255.451874,0.009505851,0.037202679,13.80573605,1.884649942,0.518030532,1.99800021,1.582728675,53.46776555,1.207205546,21.0171687,53.46776555,12.80861815,26.05162056,0.206612543,0.214771189,0.131082668,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/56.jpg,56,1.49,39.76,1,3.4767049131227714
541.jpg,541,122.5668447,102.7598453,74.08227041,122.0,102.0,73,17.70990115,110.6365792,122.5675423,17,102,122.0,0.411377175,0.408734902,1834.944106,0.008784731,0.030996706,14.01560061,1.636319158,0.553418387,2.387558889,0.996643734,44.69973751,3.498435929,19.14301444,44.69973751,14.40806579,22.1436843,0.14171987,0.143280296,0.085103377,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/541.jpg,541,1.59,45.07,1,3.4861801076286465
651.jpg,651,145.2138672,118.6754026,81.52800143,148.0,121.0,84,17.4405692,120.3439892,145.2138672,17,110,148.0,0.477005877,0.487366667,1676.966067,0.008752498,0.033884366,14.03822307,1.669842033,0.748837767,2.444214483,1.895623367,51.56336466,5.072379693,24.31432748,51.56336466,19.71552898,28.46659636,0.197786206,0.19758767,0.106585635,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/651.jpg,651,2.05,2.19,1,4.8492013981034745
681.jpg,681,124.6907685,109.368463,82.20589525,127.0,111.0,84,19.25530134,94.08113441,124.6908084,19,86,127.0,0.433984438,0.442109412,1259.318926,0.009599294,0.036219727,13.77324768,1.465635274,0.496871593,2.141564389,1.098640744,46.92945815,1.637189355,17.40192392,46.92945815,11.2321095,21.0016409,0.154513594,0.159657016,0.102892648,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/681.jpg,681,2.51,2.77,2,3.4730346754768218
20.jpg,20,141.3242188,125.0547473,84.01110092,142.0,126.0,85,21.63020169,107.4753069,141.3242188,22,103,142.0,0.492363777,0.495590588,1087.890695,0.011176794,0.039270293,13.35948335,1.429489017,0.648100168,1.796224124,1.67808977,52.96410673,0.043158529,24.66506552,52.96410673,12.77337398,30.08418771,0.199812632,0.210133541,0.113908494,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/20.jpg,20,1.38,0.0,1,4.241886072034254
522.jpg,522,116.4559152,92.05885284,63.21177455,118.0,94.0,64,16.18072385,129.5126355,116.4559152,16,117,118.0,0.373189624,0.380174902,1707.15659,0.008637266,0.031937657,14.03725143,1.571860719,0.643982884,2.762641025,1.041917205,40.84940441,5.784811822,20.36598306,40.84940441,17.66658165,22.17984426,0.119989342,0.117707406,0.063723314,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/522.jpg,522,2.07,61.42,1,6.86228975515779
619.jpg,619,126.1387317,106.8862006,76.80604273,129.0,109.0,79,18.29268973,105.651427,126.1387317,18,99,129.0,0.42670033,0.436751373,936.0248839,0.011369577,0.046183262,13.35323275,1.739554679,0.747098804,2.286760673,1.319903953,46.27347648,2.997428367,19.70546658,46.27347648,14.12164465,23.10285545,0.15203457,0.154716049,0.091688122,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/619.jpg,619,1.75,0.21,1,4.8058314243956195
232.jpg,232,167.5001794,140.0434072,99.49382175,174.0,146.0,105,17.8233817,114.820452,167.5004584,18,102,174.0,0.560605279,0.584855294,2401.216848,0.007245727,0.030887789,14.56865087,1.555663378,0.563596058,2.390844059,1.76573541,59.84406341,4.598280159,25.53246626,59.84406341,20.40575077,31.3711103,0.27703046,0.279505791,0.158609038,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/232.jpg,232,1.92,8.89,2,4.810523923963957
131.jpg,131,158.6738481,137.9236089,96.46623884,161.0,141.0,99,19.96651786,106.7639509,158.6738481,20,99,161.0,0.546446895,0.556895294,1506.372217,0.00850084,0.034343964,14.08609769,1.621416524,0.545323066,2.002916815,1.876385358,58.36485445,1.707570992,25.10279735,58.36485445,15.81392154,31.22450345,0.254442669,0.263468822,0.149211965,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/131.jpg,131,3.11,0.98,1,3.33589502052513
494.jpg,494,94.66230867,87.70264668,73.79203205,92.0,85.0,71,20.36465641,63.33631617,94.66764987,20,58,92.0,0.345798508,0.334940392,1163.525384,0.01009331,0.039661191,13.64550284,1.923775801,0.12995516,2.003561842,0.312120576,37.54900422,0.233771702,9.104014904,37.54900422,4.894029797,10.85704254,0.0937859,0.098373977,0.078448069,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/494.jpg,494,2.66,65.56,1,5.946968943913912
